|         E          |        E-E0        |          max config      
|  -903.828363231371 |   215.080781667055 | [  1  0  0  1  1  0  0  0  1 ] (0.0865)
|  -903.597736898668 |   215.311407999757 | [  0  0  0  0  2  1  0  1  0 ] (0.1729)
|  -903.273648834144 |   215.635496064281 | [  0  0  0  0  0  0  3  0  1 ] (0.1237)
|  -902.971750082631 |   215.937394815794 | [  1  0  0  0  1  0  0  0  2 ] (0.1740)
|  -902.620607297693 |   216.288537600732 | [  0  0  0  0  0  2  1  1  0 ] (0.1853)
|  -902.548179247343 |   216.360965651083 | [  0  1  0  1  1  0  0  0  1 ] (0.1243)
|  -902.352048584016 |   216.557096314409 | [  0  1  0  0  0  1  0  0  2 ] (0.1487)
|  -901.984635291943 |   216.924509606482 | [  0  1  0  1  0  0  0  1  1 ] (0.1018)
|  -901.908239115570 |   217.000905782856 | [  0  0  0  0  0  0  1  1  1 ] (0.0396)
|  -901.793385404865 |   217.115759493561 | [  0  1  0  0  0  1  0  0  2 ] (0.0928)
|  -901.170262813630 |   217.738882084796 | [  0  1  0  0  1  0  0  0  2 ] (0.2128)
|  -901.131457020839 |   217.777687877586 | [  0  0  0  2  1  0  0  1  0 ] (0.2337)
|  -900.672334872715 |   218.236810025710 | [  0  0  1  0  0  2  0  0  1 ] (0.1818)
|  -900.308853598804 |   218.600291299621 | [  0  0  1  1  1  0  0  0  1 ] (0.0776)
|  -900.057695799424 |   218.851449099001 | [  0  0  0  1  2  0  1  0  0 ] (0.0670)
|  -899.598669203933 |   219.310475694492 | [  0  0  0  0  2  1  0  1  0 ] (0.0453)
|  -899.226489871839 |   219.682655026587 | [  0  0  0  1  2  0  1  0  0 ] (0.0465)
|  -899.146483255450 |   219.762661642976 | [  0  0  1  1  1  0  0  0  1 ] (0.1410)
|  -898.396645850060 |   220.512499048365 | [  0  0  0  0  2  1  1  0  0 ] (0.0955)
|  -898.311969051892 |   220.597175846534 | [  1  0  0  0  0  0  1  1  1 ] (0.0874)
|  -898.017381563282 |   220.891763335144 | [  0  1  0  1  0  0  1  0  1 ] (0.0937)
|  -897.565102991575 |   221.344041906851 | [  1  0  0  0  0  0  0  1  2 ] (0.0943)
|  -897.310765298107 |   221.598379600319 | [  0  0  0  1  2  0  1  0  0 ] (0.0843)
|  -897.170594222524 |   221.738550675902 | [  0  0  1  1  1  0  0  0  1 ] (0.1138)
|  -896.627622226731 |   222.281522671695 | [  1  0  0  0  0  0  0  1  2 ] (0.2085)
|  -896.391850393250 |   222.517294505176 | [  0  0  0  0  2  0  1  1  0 ] (0.0551)
|  -896.225863433054 |   222.683281465372 | [  0  0  1  0  0  1  1  1  0 ] (0.1026)
|  -896.048984577334 |   222.860160321091 | [  0  0  0  1  0  1  2  0  0 ] (0.0796)
|  -896.004825898704 |   222.904318999721 | [  1  0  0  1  0  0  1  0  1 ] (0.1024)
|  -895.083140475892 |   223.826004422534 | [  0  0  0  1  1  1  1  0  0 ] (0.1134)
|  -895.027685848285 |   223.881459050141 | [  0  0  2  0  0  0  0  1  1 ] (0.0565)
|  -894.723332260393 |   224.185812638032 | [  0  0  0  2  1  0  1  0  0 ] (0.0737)
|  -894.478979093253 |   224.430165805172 | [  1  0  0  0  0  1  0  1  1 ] (0.1158)
|  -894.351697198730 |   224.557447699696 | [  1  0  0  0  0  0  0  1  2 ] (0.1089)
|  -893.977646485407 |   224.931498413018 | [  0  0  1  0  1  0  0  0  2 ] (0.0881)
|  -893.796857280456 |   225.112287617970 | [  0  0  2  0  0  0  0  1  1 ] (0.0828)
|  -893.606154192218 |   225.302990706207 | [  1  0  0  1  0  0  0  1  1 ] (0.1680)
|  -892.770126305103 |   226.139018593323 | [  0  1  0  0  1  1  0  0  1 ] (0.1099)
|  -892.581640007446 |   226.327504890979 | [  0  0  0  0  0  0  0  3  1 ] (0.4066)
|  -892.484996491487 |   226.424148406938 | [  0  1  0  0  0  0  1  1  1 ] (0.0688)
|  -891.967902661647 |   226.941242236778 | [  1  0  0  0  0  0  1  1  1 ] (0.0979)
|  -891.753005044539 |   227.156139853887 | [  0  0  0  0  0  0  0  3  1 ] (0.2508)
|  -890.755244501441 |   228.153900396985 | [  0  0  0  1  1  1  1  0  0 ] (0.1077)
|  -890.744628927529 |   228.164515970897 | [  0  0  1  1  0  0  0  0  2 ] (0.1227)
|  -890.610748076647 |   228.298396821779 | [  0  1  0  0  0  0  0  1  2 ] (0.1528)
|  -889.890047836710 |   229.019097061715 | [  0  0  0  1  1  1  0  1  0 ] (0.1019)
|  -889.648630858002 |   229.260514040423 | [  1  0  0  0  0  1  1  0  1 ] (0.0867)
|  -889.415398563617 |   229.493746334808 | [  0  0  0  0  0  0  0  0  3 ] (0.1225)
|  -889.320760896186 |   229.588384002240 | [  0  1  0  0  0  1  1  0  1 ] (0.1378)
|  -888.648892657481 |   230.260252240944 | [  0  0  0  2  0  1  0  1  0 ] (0.0936)
|  -888.405448709963 |   230.503696188462 | [  0  1  0  0  0  1  0  0  2 ] (0.1199)
|  -887.480518127920 |   231.428626770505 | [  0  0  1  1  0  0  0  1  1 ] (0.1228)
|  -886.692046944857 |   232.217097953569 | [  0  0  0  0  0  2  0  0  2 ] (0.0717)
|  -886.103779313467 |   232.805365584958 | [  0  0  0  1  1  1  1  0  0 ] (0.1001)
|  -886.090398545283 |   232.818746353143 | [  0  0  1  1  0  0  0  0  2 ] (0.0784)
|  -885.394372813973 |   233.514772084453 | [  0  0  1  1  0  1  0  0  1 ] (0.1079)
|  -884.853017387862 |   234.056127510564 | [  0  0  1  0  0  0  0  1  2 ] (0.1055)
|  -884.653102484856 |   234.256042413570 | [  0  0  0  0  1  2  0  0  1 ] (0.3037)
|  -884.362072536462 |   234.547072361964 | [  0  0  1  0  1  0  0  1  1 ] (0.0915)
|  -884.093076608403 |   234.816068290023 | [  0  0  0  1  1  1  0  1  0 ] (0.1357)
|  -883.895366541341 |   235.013778357085 | [  0  0  1  0  0  0  0  1  2 ] (0.1173)
|  -883.839925561467 |   235.069219336958 | [  0  0  0  0  1  2  0  0  1 ] (0.0799)
|  -883.576558677770 |   235.332586220656 | [  0  0  1  0  1  0  0  1  1 ] (0.2023)
|  -883.116752408388 |   235.792392490038 | [  0  0  0  0  1  0  0  2  1 ] (0.1241)
|  -882.846330596497 |   236.062814301928 | [  0  0  1  0  0  0  1  1  1 ] (0.1021)
|  -882.002830968449 |   236.906313929976 | [  0  0  0  0  0  2  0  0  2 ] (0.1788)
|  -881.626487931085 |   237.282656967340 | [  1  1  0  0  0  0  1  0  1 ] (0.0505)
|  -881.318084151937 |   237.591060746488 | [  0  0  0  0  0  2  0  0  2 ] (0.1238)
|  -880.934264003096 |   237.974880895329 | [  0  0  1  1  0  0  1  0  1 ] (0.0485)
|  -880.598987904077 |   238.310156994348 | [  0  0  0  1  2  0  0  0  1 ] (0.0776)
|  -880.156067547996 |   238.753077350429 | [  0  0  0  0  0  0  1  2  1 ] (0.1406)
|  -879.433185392810 |   239.475959505615 | [  0  0  0  0  1  0  0  2  1 ] (0.1773)
|  -878.594157818304 |   240.314987080121 | [  0  0  1  0  0  1  0  1  1 ] (0.1329)
|  -877.918409074234 |   240.990735824191 | [  0  1  0  0  0  1  0  1  1 ] (0.0941)
|  -877.423410623969 |   241.485734274457 | [  0  0  0  0  0  0  0  2  2 ] (0.3272)
|  -877.049528276911 |   241.859616621514 | [  0  0  0  1  0  2  0  0  1 ] (0.1731)
|  -876.489929506933 |   242.419215391492 | [  0  0  0  1  2  0  0  0  1 ] (0.0932)
|  -875.883295253790 |   243.025849644635 | [  0  0  1  0  0  1  0  1  1 ] (0.1838)
|  -875.830612509259 |   243.078532389167 | [  0  0  0  0  0  1  0  2  1 ] (0.1049)
|  -874.364679519798 |   244.544465378627 | [  0  0  0  0  1  0  2  0  1 ] (0.1440)
|  -873.873168428716 |   245.035976469709 | [  0  0  0  0  0  1  0  2  1 ] (0.1066)
|  -873.252250072649 |   245.656894825777 | [  0  0  0  1  0  1  1  1  0 ] (0.0610)
|  -872.368290761504 |   246.540854136922 | [  0  0  0  0  2  0  0  0  2 ] (0.0972)
|  -872.360080039186 |   246.549064859240 | [  0  1  0  0  0  0  1  0  2 ] (0.1103)
|  -870.767932555125 |   248.141212343300 | [  0  0  0  1  0  0  2  0  1 ] (0.1039)
|  -870.180081600749 |   248.729063297676 | [  0  0  0  0  0  2  0  1  1 ] (0.2013)
|  -869.931958570028 |   248.977186328398 | [  0  0  1  0  0  0  0  0  3 ] (0.1068)
|  -869.533036949392 |   249.376107949033 | [  0  0  0  0  2  0  0  1  1 ] (0.1198)
|  -869.205453340856 |   249.703691557569 | [  0  0  0  2  0  0  0  1  1 ] (0.1039)
|  -867.912990775487 |   250.996154122938 | [  0  0  0  1  1  0  0  0  2 ] (0.2188)
|  -867.837342876104 |   251.071802022322 | [  1  0  0  0  0  1  1  0  1 ] (0.1431)
|  -866.919997998845 |   251.989146899580 | [  0  0  0  1  0  1  1  0  1 ] (0.1338)
|  -866.570697640272 |   252.338447258154 | [  0  0  0  0  2  0  0  0  2 ] (0.2036)
|  -865.311876069931 |   253.597268828495 | [  0  0  0  1  1  1  0  0  1 ] (0.2110)
|  -864.147081049321 |   254.762063849105 | [  0  0  0  0  1  1  0  0  2 ] (0.1154)
|  -864.078141768005 |   254.831003130420 | [  0  0  0  1  0  1  0  0  2 ] (0.2160)
|  -863.964665440638 |   254.944479457787 | [  0  0  1  1  1  0  0  0  1 ] (0.0741)
|  -863.483942957070 |   255.425201941355 | [  1  0  0  0  0  0  0  0  3 ] (0.0802)
|  -863.196439099058 |   255.712705799367 | [  0  0  0  0  1  1  0  0  2 ] (0.1126)
|  -861.750398776506 |   257.158746121920 | [  0  0  0  0  1  1  0  0  2 ] (0.2267)
|  -861.383028003951 |   257.526116894474 | [  0  0  0  0  1  0  1  0  2 ] (0.1170)
|  -861.079127934065 |   257.830016964360 | [  0  0  1  0  0  0  1  0  2 ] (0.1347)
|  -860.313601035805 |   258.595543862620 | [  0  0  0  0  0  0  2  1  1 ] (0.0869)
|  -859.889404622978 |   259.019740275447 | [  0  0  0  1  0  0  1  1  1 ] (0.1404)
|  -858.265391639844 |   260.643753258582 | [  0  0  0  0  0  2  1  0  1 ] (0.1421)
|  -857.643238107991 |   261.265906790434 | [  0  0  0  0  0  1  0  1  2 ] (0.1149)
|  -856.928142249131 |   261.981002649294 | [  1  0  0  0  0  0  0  0  3 ] (0.2019)
|  -856.891662978648 |   262.017481919777 | [  0  0  0  0  0  1  0  1  2 ] (0.0889)
|  -856.772282623849 |   262.136862274576 | [  0  0  0  0  1  1  0  1  1 ] (0.0867)
|  -855.570178437921 |   263.338966460504 | [  0  0  0  0  1  1  0  1  1 ] (0.0931)
|  -855.540288936725 |   263.368855961701 | [  0  0  1  0  0  0  0  0  3 ] (0.1767)
|  -855.173893136418 |   263.735251762007 | [  0  0  0  1  1  0  0  1  1 ] (0.0681)
|  -854.741822965261 |   264.167321933165 | [  0  0  0  1  0  0  0  1  2 ] (0.2316)
|  -853.105276613255 |   265.803868285170 | [  0  0  0  1  0  0  0  0  3 ] (0.1291)
|  -852.844116742280 |   266.065028156145 | [  0  0  0  0  0  1  0  1  2 ] (0.1786)
|  -850.156142266319 |   268.753002632106 | [  0  1  0  0  0  1  1  0  1 ] (0.0770)
|  -850.028718310633 |   268.880426587793 | [  0  0  0  0  1  1  0  1  1 ] (0.1323)
|  -849.956028099807 |   268.953116798619 | [  0  0  0  0  1  0  0  0  3 ] (0.1751)
|  -848.537432491731 |   270.371712406695 | [  0  0  0  0  0  1  1  1  1 ] (0.1039)
|  -847.892397541195 |   271.016747357231 | [  0  0  0  0  1  0  0  0  3 ] (0.1457)
|  -844.698729011631 |   274.210415886794 | [  0  0  0  0  1  0  0  0  3 ] (0.1431)
|  -843.727429854048 |   275.181715044378 | [  0  0  0  1  0  0  1  1  1 ] (0.1982)
|  -842.756951931157 |   276.152192967268 | [  0  0  0  0  1  0  0  0  3 ] (0.0976)
|  -841.354802611616 |   277.554342286810 | [  0  0  0  0  0  0  0  1  3 ] (0.3014)
|  -840.018840207179 |   278.890304691246 | [  1  0  0  1  0  0  1  0  1 ] (0.0863)
|  -838.828797467658 |   280.080347430767 | [  0  1  0  1  0  0  2  0  0 ] (0.0854)
|  -838.159695134241 |   280.749449764184 | [  0  0  0  0  0  1  0  0  3 ] (0.1807)
|  -835.661878137783 |   283.247266760642 | [  0  0  0  0  0  0  0  1  3 ] (0.2659)
|  -835.178347579734 |   283.730797318691 | [  0  0  0  1  0  0  0  0  3 ] (0.0842)
|  -832.907724787711 |   286.001420110715 | [  0  0  0  1  0  0  1  0  2 ] (0.1614)
|  -830.925754819537 |   287.983390078888 | [  0  0  0  0  2  0  0  1  1 ] (0.1125)
|  -828.190294144151 |   290.718850754274 | [  0  1  0  2  0  0  1  0  0 ] (0.0777)
|  -826.489764327824 |   292.419380570602 | [  0  0  0  2  0  0  1  0  1 ] (0.0788)
|  -825.512927928997 |   293.396216969429 | [  0  0  1  0  0  0  1  1  1 ] (0.0539)
|  -822.452834324493 |   296.456310573932 | [  0  0  0  0  0  0  0  1  3 ] (0.0898)
|  -820.543078089749 |   298.366066808677 | [  0  0  1  1  0  0  1  0  1 ] (0.0800)
|  -818.013526005525 |   300.895618892900 | [  0  0  0  0  0  0  1  0  3 ] (0.2409)
|  -807.238521842273 |   311.670623056152 | [  0  0  0  1  1  0  1  0  1 ] (0.1591)
|  -804.478441401066 |   314.430703497360 | [  0  0  0  1  0  1  1  0  1 ] (0.1215)
|  -790.386867810059 |   328.522277088367 | [  0  0  0  0  0  0  0  0  4 ] (0.7841)
|  -766.335877453240 |   352.573267445185 | [  0  0  0  2  0  0  2  0  0 ] (0.3424)
|  -758.285277640715 |   360.623867257710 | [  0  0  0  1  0  0  2  0  1 ] (0.1418)
|  -750.496666171813 |   368.412478726613 | [  0  0  1  0  2  0  1  0  0 ] (0.0646)
|  -674.828825886458 |   444.080319011968 | [  0  0  0  0  2  0  1  0  1 ] (0.0995)
|  -628.155375938187 |   490.753768960239 | [  0  1  0  2  0  0  1  0  0 ] (0.1192)
|  -586.363625236523 |   532.545519661902 | [  0  0  0  2  0  0  2  0  0 ] (0.0944)
